STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV20
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",14/08/2008,4.03,1407,1406,0.03,0,0,,83,64,,360,350,0,19.9,23,1,1,1,,1,,,1,1,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",15/08/2008,5.59,1412,1425,0,0,0,,77,64,,180,170,0,16.1,17.9,1,,,,1,,,1,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",16/08/2008,6.04,1520,1518,0,0,0,,81,63,,290,280,0,17,21.9,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",17/08/2008,9.62,1503,1027,0,0,0,,83,62,,250,260,0,17,23.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",18/08/2008,8.28,1508,1601,0,0,0,,86,66,,250,240,0,21.9,25.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",19/08/2008,10.51,1432,1432,0,0,0,,82,59,,320,320,0,21.9,28,,,,,,,1,1,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",20/08/2008,8.05,939,1000,0,0,0,,73,53,,360,30,0,17,21.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",21/08/2008,4.92,1456,1455,0,0,0,,77,55,,160,160,0,15,17,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",22/08/2008,5.14,1405,1318,0,0,0,,79,58,,150,180,0,16.1,19.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",23/08/2008,4.47,1446,1446,0,0,0,,76,57,,160,160,0,17,19.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",24/08/2008,4.47,1638,1637,0,0,0,,79,58,,170,170,0,14.1,16.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",25/08/2008,8.95,2218,2342,0,0,0,,83,63,,10,10,0,21,23.9,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",26/08/2008,9.4,1026,1030,0,0,0,,76,57,,360,10,0,23,28,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",27/08/2008,6.04,1050,1048,0,0,0,,78,55,,50,50,0,15,19.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",28/08/2008,6.04,1658,1716,0,0,0,,81,57,,60,60,0,17.9,21,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",29/08/2008,4.03,1447,1602,0,0,0,,79,56,,160,200,0,15,17,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",30/08/2008,3.36,431,428,0.22,0,0,,71,65,,250,240,0,12.1,16.1,1,,,,1,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",31/08/2008,9.62,1042,929,0,0,0,,82,64,,10,360,0,21,30,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",01/09/2008,8.72,1107,1107,0,0,0,,84,62,,360,360,0,23,29.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",02/09/2008,8.28,1236,1235,0,0,0,,81,63,,10,10,0,21,23.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",03/09/2008,5.14,1218,1144,0,0,0,,81,56,,40,360,0,15,17.9,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",04/09/2008,6.93,1223,1356,0,0,0,,87,64,,270,300,0,16.1,19.9,1,,,,,,,,,,,1,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",05/09/2008,8.05,1457,1456,0,0,0,,85,68,,210,210,0,21.9,25.9,1,,,,,,1,1,,,,1,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",06/09/2008,9.4,2129,2119,3.95,0,0,,79,71,,150,140,0,31.1,40,1,,,,1,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",07/09/2008,10.51,259,259,0.15,0,0,,80,63,,330,350,0,25.9,32,1,,,,1,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",08/09/2008,4.03,1733,1749,0,0,0,,79,59,,230,260,0,14.1,16.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",09/09/2008,8.28,1203,1202,0.29,0,0,,77,61,,290,280,0,28,36.9,1,,1,,1,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",10/09/2008,5.82,1057,944,0,0,0,,71,56,,10,20,0,17,21,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",11/09/2008,2.91,1606,1604,0,0,0,,71,50,,220,220,0,13,14.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",12/09/2008,6.71,1212,1313,0.47,0,0,,68,54,,200,170,0,19.9,23,1,,,,1,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",13/09/2008,2.01,29,52,0,0,0,,73,64,,200,180,0,10.1,14.1,1,,,,,,,,,,,1,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",14/09/2008,8.28,1304,1303,0.92,0,0,,72,65,,200,190,0,16.1,21,1,,,,1,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",15/09/2008,12.3,1132,1132,0,0,0,,83,62,,280,290,0,25.1,30,1,,,,,,,,,,,1,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",16/09/2008,3.36,713,713,0,0,0,,69,57,,20,20,0,15,17,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",17/09/2008,2.91,1641,1526,0,0,0,,71,54,,180,180,0,12.1,14.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",18/09/2008,7.61,828,758,0,0,0,,70,51,,360,360,0,21.9,25.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",19/09/2008,9.17,1150,930,0,0,0,,63,47,,70,70,0,17,21.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",20/09/2008,3.58,906,941,0,0,0,,67,46,,70,70,0,10.1,13,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",21/09/2008,3.58,2208,2339,0,0,0,,77,49,,30,10,0,10.1,12.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",22/09/2008,9.84,1257,1257,0,0,0,,62,50,,20,30,0,17,19.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",23/09/2008,6.49,919,1046,0,0,0,,67,48,,50,50,0,15,21.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",24/09/2008,3.36,1502,1501,0,0,0,,68,45,,110,100,0,12.1,15,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",25/09/2008,9.84,2243,2315,0,0,0,,67,46,,50,60,0,17,19.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",26/09/2008,9.84,922,922,2.53,0,0,,67,58,,50,40,0,21,25.1,1,,,,1,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",27/09/2008,4.03,1227,1226,1.52,0,0,,71,64,,50,50,0,13,14.1,1,1,,,1,,,,1,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",28/09/2008,2.46,1820,1820,0.91,0,0,,71,66,,240,240,0,10.1,13,1,,,,1,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",29/09/2008,4.25,934,951,0.23,0,0,,70,64,,20,20,0,15,17,1,,,,1,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",30/09/2008,3.58,1609,1556,0.02,0,0,,67,61,,180,190,0,13,16.1,1,,,,,,,,,,,,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",01/10/2008,5.82,1448,1432,0.03,0,0,,73,61,,190,190,0,16.1,17.9,1,,,,,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",02/10/2008,7.61,1314,1319,0.11,0,0,,65,47,,280,280,0,23,25.9,1,,,,1,,,1,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",03/10/2008,9.62,1152,1151,0,0,0,,66,45,,240,230,0,28,32,,,,,1,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",04/10/2008,6.71,1309,1336,0,0,0,,63,42,,280,300,0,17,21,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",05/10/2008,1.12,2348,2348,0.04,0,0,,54,42,,300,300,0,6.9,8.1,1,1,,,1,,,1,1,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",06/10/2008,7.61,1503,1525,0,0,0,,61,44,,310,310,0,17,19.9,1,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",07/10/2008,6.26,1548,1349,0,0,0,,65,42,,290,310,0,12.1,16.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",08/10/2008,5.14,1618,1618,0,0,0,,69,39,,210,210,0,13,14.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",09/10/2008,9.62,1326,1326,0.08,0,0,,73,58,,270,270,0,19.9,23.9,1,,,,1,,,1,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",10/10/2008,6.04,1348,1339,0,0,0,,71,50,,320,290,0,15,21,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",11/10/2008,4.7,1608,1659,0,0,0,,69,46,,210,230,0,13,14.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",12/10/2008,4.92,1556,1556,0,0,0,,68,46,,190,190,0,12.1,14.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",13/10/2008,6.04,1313,1411,0,0,0,,70,50,,60,50,0,15,17,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",14/10/2008,6.93,1230,1232,0,0,0,,64,51,,170,160,0,17.9,21,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",15/10/2008,4.7,929,1327,0,0,0,,68,52,,30,70,0,15,16.1,1,,,,,,,,,,,1,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",16/10/2008,7.61,2113,1839,0,0,0,,70,52,,360,330,0,21.9,25.9,1,,,,,,1,1,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",17/10/2008,8.28,836,848,0,0,0,,60,45,,360,10,0,19.9,23,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",18/10/2008,10.51,1419,1418,0,0,0,,55,40,,40,40,0,21,30,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",19/10/2008,16.11,1137,1136,0,0,0,,51,40,,50,50,0,28,32,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",20/10/2008,8.5,1016,937,0,0,0,,59,37,,360,10,0,21,25.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",21/10/2008,4.7,1717,1716,0.01,0,0,,63,32,,320,320,0,17.9,23.9,,,,,1,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",22/10/2008,13.42,1049,1049,0,0,0,,47,40,,10,10,0,23,25.9,1,,,,1,,,,,,,,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",23/10/2008,8.95,1018,1018,0,0,0,,50,32,,30,30,0,17,21,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",24/10/2008,4.03,1545,1614,0,0,0,,60,31,,210,210,0,12.1,14.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",25/10/2008,11.63,2333,2325,0.32,0,0,,64,42,,170,160,0,28,38,1,,1,,1,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",26/10/2008,7.83,138,138,0.46,0,0,,66,44,,180,180,0,30,36.9,1,,,,1,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",27/10/2008,3.13,2230,1208,0,0,0,,64,41,,40,190,0,10.1,13,1,,,,,,,,,,,1,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",28/10/2008,13.42,2059,2353,0.44,0,0,,51,38,,260,260,0,25.1,31.1,1,,,,1,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",29/10/2008,13.65,2354,1036,0,0,0,,47,32,,270,250,0,23.9,31.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",30/10/2008,8.5,1259,1342,0,0,0,,48,30,,320,310,0,19.9,23,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",31/10/2008,8.5,1357,1344,0,0,0,,63,29,,270,270,0,16.1,19.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",01/11/2008,6.26,929,921,0,0,0,,64,40,,350,360,0,15,19.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",02/11/2008,7.38,847,842,0,0,0,,47,29,,20,360,0,21.9,25.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",03/11/2008,2.68,1313,1312,0,0,0,,55,26,,180,180,0,10.1,13,1,,,,,,,,,,,1,,,,,,,1,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",04/11/2008,2.46,1406,1419,0,0,0,,60,37,,170,160,0,13,15,1,1,,,,,,,1,,,1,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",05/11/2008,5.82,2145,2143,0.14,0,0,,66,48,,50,50,0,17.9,25.9,1,,,,1,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",06/11/2008,12.53,1410,1409,0.83,0,0,,59,55,,20,20,0,21.9,25.9,1,,,,1,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",07/11/2008,5.82,907,906,0,0,0,,61,55,,20,30,0,14.1,16.1,1,,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",08/11/2008,6.49,2219,2218,0.06,0,0,,60,56,,200,200,0,16.1,21,1,1,,,1,,,,1,,,,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",09/11/2008,8.28,1227,1250,0.02,0,0,,59,43,,260,250,0,19.9,23.9,1,,,,1,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",10/11/2008,7.16,1535,1459,0,0,0,,53,37,,300,310,0,16.1,21.9,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",11/11/2008,8.5,1353,1352,0,0,0,,50,34,,320,320,0,19.9,28,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",12/11/2008,1.34,1321,1320,0,0,0,,48,32,,290,290,0,10.1,13,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",13/11/2008,4.47,1630,1632,0.06,0,0,,55,34,,130,150,0,14.1,17,1,,,,1,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",14/11/2008,4.03,2228,2227,0.13,0,0,,61,51,,190,200,0,13,16.1,1,1,,,1,,,,1,,,,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",15/11/2008,13.87,1936,1824,0.63,0,0,,68,57,,200,190,0,36.9,48.1,1,1,1,,1,,,,1,,,,1,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",16/11/2008,14.32,1526,1522,0.2,0,0,,67,41,,270,270,0,28,36,1,,,,1,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",17/11/2008,6.93,934,1221,0,0,0,,48,33,,260,280,0,14.1,17,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",18/11/2008,12.53,2155,2154,0,0,0,,41,27,,360,360,0,25.1,33.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",19/11/2008,12.08,54,54,0,0,0,,34,23,,360,10,0,23,28,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",20/11/2008,6.26,1344,1428,0,0,0,,36,21,,300,280,0,21,25.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",21/11/2008,6.26,1448,2013,0,0,0,,36,21,,360,10,0,17.9,21.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",22/11/2008,11.41,1425,1425,0,0,0,,30,20,,320,310,0,28,36,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",23/11/2008,9.84,632,632,0,0,0,,34,21,,280,280,0,21,25.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",24/11/2008,3.8,1211,1227,0,0,0,,44,22,,170,190,0,16.1,17.9,,,,,1,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",25/11/2008,7.83,247,246,2.15,0,0,,52,35,,160,140,0,29.1,36,1,,,,1,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",26/11/2008,4.7,1157,1155,0,0,0,,46,27,,220,250,0,17.9,21.9,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",27/11/2008,5.82,1431,1447,0,0,0,,46,31,,270,270,0,14.1,16.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",28/11/2008,5.82,1403,1424,0.03,0,0,,50,28,,260,300,0,19.9,23,1,,,,1,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",29/11/2008,6.93,1032,1030,0,0,0,,46,29,,300,300,0,15,19.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",30/11/2008,5.82,1741,1739,1.08,0,0,,43,25,,60,60,0,15,17.9,1,,1,1,1,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",01/12/2008,12.3,1221,1220,0.11,0,0,,58,43,,240,250,0,25.1,32,1,1,,,1,,,,1,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",02/12/2008,9.17,1038,1011,0,0,0,,49,36,,260,250,0,21.9,25.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",03/12/2008,5.14,1544,1543,0,0,0,,44,28,,200,200,0,13,15,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",04/12/2008,11.18,1157,1116,0,0,0,,54,31,,230,240,0,29.1,36.9,,,,,1,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",05/12/2008,8.28,835,441,0,0,0,,41,29,,310,330,0,16.1,21,,,,,,,,,,,,,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",06/12/2008,3.13,1302,1255,0,0,0,,37,21,,160,160,0,10.1,13,,,,,,,,,,,,,,,1,,1,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",07/12/2008,11.18,2047,2108,0.12,1,1,,34,22,,290,300,0,32,40.9,1,,,,,,,1,,,,1,,,1,,1,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",08/12/2008,9.4,2356,2355,0,0,0,,24,14,,300,310,0,29.1,36,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",09/12/2008,8.5,2236,2037,0.09,0,0,,56,15,,210,220,0,28,38,1,,,,1,,,,,,,1,1,,1,,1,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",10/12/2008,18.34,909,909,0.34,0,0,,62,43,,210,220,0,34.9,44.1,1,,,,1,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",11/12/2008,12.53,1613,1613,1.84,0,0,,43,37,,40,30,0,17.9,21.9,1,,,,1,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",12/12/2008,15.88,742,741,2.11,0,0,,63,32,,200,200,0,42.9,53,1,,1,,1,,,,,,,,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",13/12/2008,10.74,1122,1202,0,0,0,,32,21,,300,330,0,19.9,23,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",14/12/2008,7.83,1447,1446,0,0,0,,48,19,,220,210,0,23.9,30,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",15/12/2008,17.45,1434,1508,0.02,0,0,,62,44,,220,220,0,31.1,38.9,1,,,,1,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",16/12/2008,9.62,2354,38,0.11,0,0,,58,28,,220,220,0,23,29.1,1,,1,1,1,,,,,,,1,,,1,,1,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",17/12/2008,6.71,121,41,0.2,0.3,0,,39,27,,30,30,0,13,15,1,,,1,1,,,,,,,,1,,1,,1,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",18/12/2008,6.49,1206,1206,0,0,0,,41,28,,310,310,0,17.9,21.9,,,,,,,,,,,,,,,,,,,,,
